timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
22227445,22226924,0,nan,nan,-0.03197993,0.013828404,0.37524983,0.0,0.0,-0.00012689829,-0.058549862,0.019780617,0.013495932,-0.025851745,-0.0063445233,0.013964439,-0.020002015,0.11008448,0.10026185,0.26106527,-0.3007994,0.005229924,nan,0.10143408,0.39541677,0.6974556,0.3353214,0.26893526,inf,inf,inf,inf,0,1,0,1,1,3,1,3,2,0,0,1,0
22727594,22726938,0,nan,nan,-0.05779345,0.015914973,0.3792061,0.0,0.0,-0.00012689829,-0.1151695,0.023866544,0.017067945,-0.008861966,-0.0063445233,0.013964439,-0.020002015,0.3194398,-0.013723727,-0.17105319,-0.2986751,0.005229924,nan,0.10812816,0.35917446,0.6768163,0.300474,0.25270507,inf,inf,inf,inf,0,1,0,1,1,3,1,3,2,0,0,1,0
23223367,23222777,0,nan,nan,-0.10079118,0.022086006,0.36868215,0.0,0.0,-0.00012689829,-0.1814305,0.048546486,-0.016361337,-0.0460583,-0.0063445233,0.013964439,-0.020002015,-0.6598505,0.8942676,-0.0193996,-0.29601648,0.005229924,nan,0.10977751,0.4368595,0.66949666,0.34089965,0.2412099,inf,inf,inf,inf,0,1,0,1,1,3,1,3,2,0,0,1,0
23728352,23727374,0,nan,nan,-0.22322568,0.041890334,0.2966528,0.0,0.0,-0.00012689829,-0.2995678,0.0024768515,-0.2317389,-0.25348863,-0.0063445233,0.013964439,-0.020002015,-0.07929941,-0.23694967,0.077151075,-0.2804524,0.005229924,nan,0.18180686,0.6080095,0.6622366,0.4595703,0.23066242,inf,inf,inf,inf,0,1,0,1,1,3,1,3,2,0,0,1,0
24227950,24227610,0,nan,nan,-0.3839988,0.028134083,0.21417531,0.0,0.0,-0.00012689829,-0.40085244,-0.04384612,-0.0527363,-0.047695614,-0.0063445233,0.013964439,-0.020002015,-0.51486075,-0.44516203,1.1775943,-0.25160906,0.005229924,nan,0.26428434,0.8374566,0.64410007,0.5965169,0.21825212,inf,inf,inf,inf,0,1,0,1,1,3,1,3,2,0,0,1,0
24723854,24723359,0,nan,nan,-0.6128941,-0.0014962852,0.23225702,0.0,0.0,-0.00012689829,-0.53899485,-0.06718834,-0.1286657,-0.11442317,-0.0063445233,0.013964439,-0.020002015,-0.46390668,-0.83263236,-0.45285925,-0.2729789,0.005229924,nan,0.24620263,1.1354231,0.6377979,0.74527085,0.20963007,inf,inf,inf,inf,0,1,0,1,1,3,1,3,2,0,0,1,0
25729970,25728641,0,nan,nan,-1.2203542,-0.097948775,-0.14591318,0.0,0.0,-0.00012689829,-0.7412562,-0.09945117,-0.25047556,-0.23848449,-0.0063445233,0.013964439,-0.020002015,-0.19975956,-0.12057592,-0.012934739,-0.14686641,0.005229924,nan,0.62437284,1.9366835,0.61600715,1.0478266,0.19226705,inf,inf,inf,inf,0,1,0,1,1,3,1,3,2,0,0,1,0
26724830,26724495,0,nan,nan,-1.8169012,-0.19162925,-0.34309244,0.0,0.0,-0.00012689829,-0.75120395,-0.086734675,-0.30190253,-0.29927766,-0.0063445233,0.013964439,-0.020002015,0.17883968,-0.14140007,-0.7661207,0.30323306,0.005229924,nan,0.8215521,2.8900821,0.60544884,1.2873487,0.1796689,inf,inf,inf,inf,0,1,0,1,1,3,1,3,2,0,0,1,0
27721189,27720361,0,nan,nan,-2.0456321,-0.24264547,-0.62927485,0.0,0.0,-0.00012689829,-0.6713755,-0.06681248,-0.24572112,-0.23759714,-0.0063445233,0.013964439,-0.020002015,-0.09010274,0.16105443,0.36129403,0.57132614,0.005229924,nan,1.1077344,3.7190862,0.58605796,1.3874367,0.16736525,inf,inf,inf,inf,0,1,0,1,1,3,1,3,2,0,0,1,0
28721513,28720758,0,nan,nan,-1.8414223,-0.11957864,-0.81667775,0.0,0.0,-0.00012689829,-0.4497052,0.1836071,-0.1952799,-0.17624582,-0.0063445233,0.013964439,-0.020002015,0.109268874,0.1201126,0.055166867,0.81741095,0.005229924,nan,1.2951374,4.232221,0.5700422,1.3583649,0.15797755,inf,inf,inf,inf,0,1,0,1,1,3,1,3,2,0,0,0,0
29216979,29216635,0,nan,nan,-1.6173241,0.032248702,-0.97896457,0.0,0.0,-0.00012689829,-0.3577133,0.30059344,-0.50197864,-0.47732985,-0.0063445233,0.013964439,-0.020002015,-0.15400511,0.17590575,0.1778405,0.948632,0.005229924,nan,1.4574242,4.468605,0.56656915,1.3454511,0.15510973,inf,inf,inf,inf,0,1,0,1,1,3,1,3,2,0,0,0,0
29728541,29725816,0,nan,nan,-1.4080343,0.20721322,-1.2307034,0.0,0.0,-0.00012689829,-0.36703974,0.37466896,-0.5192401,-0.47855088,-0.0063445233,0.013964439,-0.020002015,0.11614922,0.029615378,0.70866674,1.0867501,-0.009342181,nan,1.709163,4.432719,0.5646165,1.2565747,0.15291254,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
30230881,30226235,0,nan,nan,-1.2333729,0.34246823,-1.4383796,0.0,0.0,-0.00012689829,-0.3543911,0.342156,-0.49031833,-0.43692648,-0.0063445233,0.013964439,-0.020002015,-0.35830185,-0.009607374,-0.5840778,1.2365522,-0.009342181,nan,1.9168394,4.547772,0.5546819,1.2011609,0.14932269,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
30728164,30726232,0,nan,nan,-1.1059526,0.44921455,-1.6401925,0.0,0.0,-0.00012689829,-0.3459761,0.37676942,-0.4134342,-0.35591263,-0.0063445233,0.013964439,-0.020002015,-0.33415344,-0.027842266,0.53841555,1.3657821,-0.009342181,nan,2.118652,4.6204433,0.55243284,1.1666441,0.14788616,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
31222458,31222097,0,nan,nan,-1.0094113,0.5288654,-1.7517743,0.0,0.0,-0.00012689829,-0.36698928,0.3719688,-0.15742885,-0.09837516,-0.0063445233,0.013964439,-0.020002015,-0.27160516,-0.051717695,0.41122952,1.4593021,-0.009342181,nan,2.230234,4.4356313,0.5504863,1.1073452,0.14702143,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
31722838,31722253,0,nan,nan,-0.962743,0.60374546,-1.7382816,0.0,0.0,-0.00012689829,-0.37102744,0.37610805,0.018314188,0.085518286,-0.0063445233,0.013964439,-0.020002015,-0.16195843,0.250929,0.5432707,1.5349963,-0.009342181,nan,2.2167413,4.4562006,0.54109854,1.1130792,0.14540082,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
32222840,32222451,0,nan,nan,-0.93595624,0.655416,-1.7222306,0.0,0.0,-0.00012689829,-0.40857738,0.3805214,-0.1378592,-0.07653238,-0.0063445233,0.013964439,-0.020002015,-0.13866085,0.08090662,-0.44711515,1.6128631,-0.009342181,nan,2.2006903,4.2754045,0.54025304,1.1034827,0.14570813,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
32724994,32722735,0,nan,nan,-0.9380442,0.70438325,-1.8427969,0.0,0.0,-0.00012689829,-0.442597,0.3915031,-0.39357096,-0.3362863,-0.0063445233,0.013964439,-0.020002015,-0.26769873,-0.038465854,-0.6301678,1.6928989,-0.009342181,nan,2.3212566,4.317378,0.5411335,1.1450437,0.14670278,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
33228174,33227572,0,nan,nan,-0.97298795,0.74924386,-1.9673089,0.0,0.0,-0.00012689829,-0.4940952,0.3413119,-0.20889725,-0.14971545,-0.0063445233,0.013964439,-0.020002015,-0.2601259,-0.5533946,-0.1425162,1.7453895,-0.009342181,nan,2.4457686,4.1673965,0.5348975,1.1551286,0.14642361,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
33733454,33732196,0,nan,nan,-1.0231804,0.7649809,-2.0285242,0.0,0.0,-0.00012689829,-0.550805,0.29045817,-0.1403967,-0.087993786,-0.0063445233,0.013964439,-0.020002015,0.047937684,0.17377041,0.14385797,1.7754354,-0.009342181,nan,2.5069838,4.224398,0.53565925,1.2028679,0.14759049,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
34228600,34227939,0,nan,nan,-1.0944824,0.7431903,-2.0648873,0.0,0.0,-0.00012689829,-0.5824457,0.21847,-0.060840677,-0.017001284,-0.0063445233,0.013964439,-0.020002015,-0.17481434,-0.0072336984,0.47910002,1.8204904,-0.009342181,nan,2.543347,4.297061,0.5307592,1.2495112,0.14791782,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
34720002,34719208,0,nan,nan,-1.1519221,0.67586756,-2.0616167,0.0,0.0,-0.00012689829,-0.61409485,0.16453832,0.08030509,0.109105095,-0.0063445233,0.013964439,-0.020002015,-0.4100908,0.04597359,0.3004065,1.8593982,-0.009342181,nan,2.5400763,4.1946573,0.53258085,1.2616713,0.1493445,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
35224539,35223913,0,nan,nan,-1.2316463,0.6166761,-1.9503994,0.0,0.0,-0.00012689829,-0.6324039,0.15819995,0.37901297,0.39212516,-0.0063445233,0.013964439,-0.020002015,0.047900308,0.27158564,1.2508057,1.8901138,-0.009342181,nan,2.428859,4.2825084,0.5335933,1.2980462,0.15049466,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
36229475,36228952,0,nan,nan,-1.202731,0.48289773,-1.7021351,0.0,0.0,-0.00012689829,-0.32062882,0.16428383,0.13814971,0.119789116,-0.0063445233,0.013964439,-0.020002015,0.23740655,0.5235947,0.18489748,2.0201805,-0.009342181,nan,2.1805947,4.3192887,0.5339771,1.3336807,0.15174137,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
36729985,36729345,0,nan,nan,-1.0667746,0.4608268,-1.6674423,0.0,0.0,-0.00012689829,-0.20488046,0.14468642,0.07050656,0.04974399,-0.0063445233,0.013964439,-0.020002015,0.029639445,-0.06755558,-0.060451027,2.007125,-0.009342181,nan,2.145902,4.242512,0.53791404,1.3223337,0.1527551,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
37230904,37229397,0,nan,nan,-0.8974163,0.4131484,-1.6499267,0.0,0.0,-0.00012689829,-0.1109871,0.097808465,0.015037111,-0.001597872,-0.0063445233,0.013964439,-0.020002015,-0.16465631,-0.41498956,-0.07110238,1.9511389,-0.009342181,nan,2.1283863,4.3456407,0.53966975,1.3407952,0.15331772,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
37725564,37725229,0,nan,nan,-0.7483698,0.36867315,-1.6312685,0.0,0.0,-0.00012689829,-0.13085027,0.08545258,0.120372154,0.097746745,-0.0063445233,0.013964439,-0.020002015,-0.3538013,0.34185013,0.8976933,1.9266626,-0.009342181,nan,2.109728,4.4593835,0.53623074,1.3535641,0.15277658,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
38221271,38220876,0,nan,nan,-0.63092285,0.29088673,-1.5768507,0.0,0.0,-0.00012689829,-0.06992649,-0.073628776,0.18353249,0.15412022,-0.0063445233,0.013964439,-0.020002015,0.3631988,-0.28600094,0.13497499,1.9017875,-0.009342181,nan,2.0553102,4.3449016,0.5379159,1.3190713,0.1530557,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
39222187,39221535,0,nan,nan,-0.21208364,-0.0005554808,-1.4555062,0.0,0.0,-0.00012689829,0.30840465,-0.36527017,0.021237582,-0.020885523,-0.0063445233,0.013964439,-0.020002015,0.22773457,-0.13122603,-0.37795082,1.6198356,-0.009342181,nan,1.9339659,4.332281,0.5370414,1.2812625,0.15256456,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
39723764,39721658,0,nan,nan,0.037187263,-0.19852947,-1.5430484,0.0,0.0,-0.00012689829,0.44571277,-0.4844201,-0.22289377,-0.26437795,-0.0063445233,0.013964439,-0.020002015,0.09764027,-0.41403443,-0.15741363,1.4570596,-0.009342181,nan,2.021508,4.4261384,0.539753,1.2822417,0.15296207,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
40722509,40717857,0,nan,nan,0.47929403,-0.44659016,-1.7829822,0.0,0.0,-0.00012689829,0.50782484,-0.5332635,-0.037003256,-0.078322135,-0.0063445233,0.013964439,-0.020002015,0.06629653,-0.25272524,0.6303577,1.1087979,-0.009342181,nan,2.261442,4.382745,0.5380481,1.2287325,0.15191366,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
41227380,41227025,0,nan,nan,0.618802,-0.53559303,-1.7970707,0.0,0.0,-0.00012689829,0.45336998,-0.53382784,0.066914976,0.014212134,-0.0063445233,0.013964439,-0.020002015,0.072338894,-0.024484294,-0.18384396,0.89679295,-0.009342181,nan,2.2755303,4.4719634,0.5415188,1.225446,0.15207371,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
41731784,41727150,0,nan,nan,0.6522223,-0.6209224,-1.8343389,0.0,0.0,-0.00012689829,0.34275576,-0.5211511,-0.10459791,-0.15393452,-0.0063445233,0.013964439,-0.020002015,-0.032917652,-0.025265757,0.27983668,0.6979027,-0.009342181,nan,2.3127985,4.3322506,0.54352385,1.1916858,0.15193695,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
42227941,42227354,0,nan,nan,0.62794954,-0.69879794,-1.9058536,0.0,0.0,-0.00012689829,0.29977182,-0.4569017,-0.07027133,-0.11481631,-0.0063445233,0.013964439,-0.020002015,-0.19716898,0.09526942,-0.41942483,0.49171588,-0.009342181,nan,2.3843133,4.40206,0.538826,1.2051611,0.15050104,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
42725394,42723358,0,nan,nan,0.5900625,-0.72336966,-1.9403884,0.0,0.0,-0.00012689829,0.24973972,-0.380712,0.017361315,-0.019316155,-0.0063445233,0.013964439,-0.020002015,-0.09917292,0.03682812,-0.5199365,0.26530832,-0.009342181,nan,2.418848,4.264604,0.5404394,1.1946661,0.1501665,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
43223850,43223341,0,nan,nan,0.5077995,-0.67042655,-1.9045124,0.0,0.0,-0.00012689829,0.13855235,-0.26407763,0.18420662,0.14876297,-0.0063445233,0.013964439,-0.020002015,0.0312986,0.08980975,0.115768924,0.021738537,-0.009342181,nan,2.382972,4.3367395,0.54207206,1.2311937,0.14987428,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
43720351,43719235,0,nan,nan,0.4050531,-0.5159974,-1.9014587,0.0,0.0,-0.00012689829,0.1151075,-0.11580233,-0.10806114,-0.15237947,-0.0063445233,0.013964439,-0.020002015,0.26933655,-0.017516835,-0.571999,-0.20861739,-0.009342181,nan,2.3799183,4.405292,0.5359341,1.2866688,0.14831963,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
44732370,44728850,0,nan,nan,0.1354065,0.060532924,-2.1718237,0.0,0.0,-0.00012689829,0.08105529,0.16620584,-0.027157165,-0.08271108,-0.0063445233,0.013964439,-0.020002015,0.41684473,-0.12040956,0.93870515,-0.6422751,-0.009342181,nan,2.6502833,4.4180202,0.53488487,1.397875,0.14729232,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
45231219,45228842,0,nan,nan,0.07345146,0.35674784,-2.1622636,0.0,0.0,-0.00012689829,0.11360163,0.29439753,0.05433457,0.0040954063,-0.0063445233,0.013964439,-0.020002015,0.11551827,-0.09549425,-0.8819133,-0.8605832,-0.009342181,nan,2.6407232,4.3190126,0.53520256,1.4282644,0.14702322,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
45725080,45724733,0,nan,nan,0.008843362,0.7242797,-2.2494388,0.0,0.0,-0.00012689829,0.060695816,0.50963175,-0.27512494,-0.33177823,-0.0063445233,0.013964439,-0.020002015,-0.02109755,0.3734745,-0.5617201,-1.0923198,-0.009342181,nan,2.7278984,4.4503446,0.5367896,1.5061566,0.1472109,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
46229293,46224831,0,nan,nan,-0.10457853,1.088495,-2.391579,0.0,0.0,-0.00012689829,0.0013052189,0.7185522,-0.13916132,-0.18503219,-0.0063445233,0.013964439,-0.020002015,-0.10892906,0.23457833,0.52656823,-1.3289614,-0.009342181,nan,2.8700385,4.3717074,0.53833157,1.5243293,0.14741492,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
46725462,46725082,0,nan,nan,-0.24726276,1.442075,-2.4149585,0.0,0.0,-0.00012689829,-0.03345783,0.96265775,-0.03574456,-0.06429111,-0.0063445233,0.013964439,-0.020002015,0.3733143,0.5649224,-0.64595926,-1.560455,-0.009342181,nan,2.893418,4.516723,0.5336821,1.5737453,0.14677785,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
47730721,47730241,0,nan,nan,-0.5542713,2.1944203,-2.6276236,0.0,0.0,-0.00012689829,-0.18265209,1.3201644,-0.13505152,-0.15759334,-0.0063445233,0.013964439,-0.020002015,-0.123969495,0.2650543,0.58782065,-1.9827386,-0.009342181,nan,3.1060832,4.5761924,0.53115696,1.5857986,0.14707482,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
48218293,48216966,0,nan,nan,-0.68275356,2.5464752,-2.6337326,0.0,0.0,-0.00012689829,-0.1456,1.429596,-0.02287446,-0.017525155,-0.0063445233,0.013964439,-0.020002015,0.37966627,0.4103738,-0.38721558,-2.161376,-0.009342181,nan,3.1121922,4.705333,0.5320175,1.590793,0.14760922,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
48728444,48726142,0,nan,nan,-0.71498144,2.808641,-2.632657,0.0,0.0,-0.00012689829,-0.13412283,1.5499557,-0.079106025,-0.05790751,-0.0063445233,0.013964439,-0.020002015,-0.37498474,0.7683712,0.80530083,-2.349451,-0.009342181,nan,3.1111166,4.5992227,0.535176,1.5356132,0.1486428,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
49727175,49726628,0,nan,nan,-0.64478105,3.1285462,-2.767126,0.0,0.0,-0.00012689829,-0.06901057,1.5600705,-0.12478128,-0.079134345,-0.0063445233,0.013964439,-0.020002015,0.4092128,0.077055976,0.10266434,-2.7131388,-0.009342181,nan,3.2455857,4.577637,0.5334412,1.4472328,0.14906754,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
50224761,50222474,0,nan,nan,-0.5826119,3.2285016,-2.7357461,0.0,0.0,-0.00012689829,-0.00082032406,1.5761787,0.032582216,0.099202126,-0.0063445233,0.013964439,-0.020002015,-0.09649115,0.3197771,0.8178166,-2.8656452,-0.009342181,nan,3.2142057,4.655798,0.53452545,1.4135633,0.14947653,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
50723572,50722576,0,nan,nan,-0.46095562,3.2181962,-2.6663659,0.0,0.0,-0.00012689829,-0.016430097,1.41553,0.0016775433,0.07736091,-0.0063445233,0.013964439,-0.020002015,0.19613448,-0.15145595,-0.7128281,-3.0004702,-0.009342181,nan,3.1448255,4.489403,0.5367933,1.3276886,0.1496806,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
51228146,51227353,0,nan,nan,-0.3893746,3.1046996,-2.66148,0.0,0.0,-0.00012689829,-0.0050625657,1.3117201,-0.16152573,-0.083140284,-0.0063445233,0.013964439,-0.020002015,0.07493252,0.46985522,-0.72345275,-3.088883,-0.009342181,nan,3.1399395,4.5673776,0.53396106,1.2946995,0.14897121,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
52228426,52227990,0,nan,nan,-0.3403497,2.9828146,-2.6481206,0.0,0.0,-0.00012689829,-0.10639364,1.2004429,0.21879473,0.2920232,-0.0063445233,0.013964439,-0.020002015,-0.14875476,-0.101805724,0.97072774,3.1383681,-0.009342181,nan,3.1265802,4.4490056,0.5320259,1.180801,0.1476503,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
52728655,52728094,0,nan,nan,-0.41385517,2.9298959,-2.4629595,0.0,0.0,-0.00012689829,-0.21381074,1.1096687,0.35296667,0.41594914,-0.0063445233,0.013964439,-0.020002015,-0.3430203,0.22032343,-0.12736045,3.1385152,-0.009342181,nan,2.9414191,4.491205,0.533892,1.1497452,0.1472436,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
53729846,53728596,0,nan,nan,-0.6029852,2.7128356,-2.2558293,0.0,0.0,-0.00012689829,-0.38765252,0.9394961,0.19169553,0.22140749,-0.0063445233,0.013964439,-0.020002015,0.18693516,0.1054659,-0.5488719,3.1280777,-0.009342181,nan,2.734289,4.3529477,0.5308688,1.0656004,0.14532346,inf,inf,inf,inf,0,1,0,1,1,3,1,3,3,0,0,0,0
